origin,destination,migrant_stock,year,long_o,lat_o,long_d,lat_d
Iraq,Portugal,49,2005,43.74353149,33.03970582,-8.501043613,39.59550671
Iraq,Slovenia,46,2005,43.74353149,33.03970582,14.80444238,46.11554772
Iraq,Spain,1660,2005,43.74353149,33.03970582,-3.647550473,40.24448698
Iraq,Austria,4273,2005,43.74353149,33.03970582,14.1264761,47.58549439
Iraq,Belgium,1805,2005,43.74353149,33.03970582,4.640651139,50.63981576
Iraq,France,4953,2005,43.74353149,33.03970582,-2.761729445,42.17344011
Iraq,Germany,77641,2005,43.74353149,33.03970582,10.38578051,51.10698181
Iraq,Netherlands,35882,2005,43.74353149,33.03970582,5.28144793,52.1007899
Iraq,Switzerland,5619,2005,43.74353149,33.03970582,8.208674706,46.79785878
Iraq,Canada,36851,2005,43.74353149,33.03970582,-98.30777028,61.36206324
Ireland,Mauritius,24,2005,-8.137935687,53.1754487,57.57120551,-20.27768704
Ireland,Botswana,364,2005,-8.137935687,53.1754487,23.79853368,-22.18403213
Ireland,Namibia,63,2005,-8.137935687,53.1754487,17.20963567,-22.13032568
Ireland,Egypt,83,2005,-8.137935687,53.1754487,29.86190099,26.49593311
Ireland,Cyprus,517,2005,-8.137935687,53.1754487,33.0060022,34.91667211
Ireland,Jordan,92,2005,-8.137935687,53.1754487,36.77136104,31.24579091
Ireland,Turkey,516,2005,-8.137935687,53.1754487,35.16895346,39.0616029
Ireland,Japan,1001,2005,-8.137935687,53.1754487,138.0308956,37.59230135
Ireland,Mongolia,4,2005,-8.137935687,53.1754487,103.0529976,46.82681544
Ireland,Philippines,171,2005,-8.137935687,53.1754487,122.8839325,11.77536778
Ireland,Mexico,243,2005,-8.137935687,53.1754487,-102.5234517,23.94753724
Ireland,Nicaragua,22,2005,-8.137935687,53.1754487,-85.0305297,12.84709429
Ireland,Panama,50,2005,-8.137935687,53.1754487,-80.11915156,8.517507975
Ireland,Argentina,101,2005,-8.137935687,53.1754487,-65.17980693,-35.3813488
Ireland,Brazil,196,2005,-8.137935687,53.1754487,-53.09783113,-10.78777702
Ireland,Chile,190,2005,-8.137935687,53.1754487,-71.38256213,-37.73070989
Ireland,Colombia,104,2005,-8.137935687,53.1754487,-73.08114582,3.913834307
Ireland,Ecuador,98,2005,-8.137935687,53.1754487,-78.75201923,-1.423816125
Ireland,Peru,181,2005,-8.137935687,53.1754487,-74.38242685,-9.152803813
Ireland,Australia,55700,2005,-8.137935687,53.1754487,134.4910001,-25.73288704
Ireland,Belarus,23,2005,-8.137935687,53.1754487,28.03209307,53.53131377
Ireland,Bulgaria,8,2005,-8.137935687,53.1754487,25.21552909,42.76890318
Ireland,Hungary,678,2005,-8.137935687,53.1754487,19.39559116,47.16277506
Ireland,Poland,3912,2005,-8.137935687,53.1754487,19.39012835,52.12759564
Ireland,Romania,204,2005,-8.137935687,53.1754487,24.97293039,45.85243127
Ireland,Slovakia,595,2005,-8.137935687,53.1754487,19.47905218,48.70547528
Ireland,Denmark,1286,2005,-8.137935687,53.1754487,10.02800992,55.98125296
Ireland,Finland,311,2005,-8.137935687,53.1754487,26.2746656,64.49884603
Ireland,Iceland,68,2005,-8.137935687,53.1754487,-18.57396167,64.99575386
Ireland,Latvia,399,2005,-8.137935687,53.1754487,24.91235983,56.85085163
Ireland,Lithuania,794,2005,-8.137935687,53.1754487,23.88719355,55.32610984
Ireland,Norway,504,2005,-8.137935687,53.1754487,15.34834656,68.75015572
Ireland,Sweden,1468,2005,-8.137935687,53.1754487,16.74558049,62.77966519
Ireland,Croatia,32,2005,-8.137935687,53.1754487,16.40412899,45.08047631
Ireland,Greece,549,2005,-8.137935687,53.1754487,22.95555794,39.07469623
Ireland,Italy,2968,2005,-8.137935687,53.1754487,12.07001339,42.79662641
Ireland,Malta,223,2005,-8.137935687,53.1754487,14.40523316,35.92149632
Ireland,Portugal,1039,2005,-8.137935687,53.1754487,-8.501043613,39.59550671
Ireland,Slovenia,9,2005,-8.137935687,53.1754487,14.80444238,46.11554772
Ireland,Spain,9107,2005,-8.137935687,53.1754487,-3.647550473,40.24448698
Ireland,Austria,763,2005,-8.137935687,53.1754487,14.1264761,47.58549439
Ireland,Belgium,2702,2005,-8.137935687,53.1754487,4.640651139,50.63981576
Ireland,France,8596,2005,-8.137935687,53.1754487,-2.761729445,42.17344011
Ireland,Germany,11942,2005,-8.137935687,53.1754487,10.38578051,51.10698181
Ireland,Liechtenstein,8,2005,-8.137935687,53.1754487,9.535743118,47.13665835
Ireland,Luxembourg,910,2005,-8.137935687,53.1754487,6.071822011,49.76725361
Ireland,Netherlands,4490,2005,-8.137935687,53.1754487,5.28144793,52.1007899
Ireland,Switzerland,2696,2005,-8.137935687,53.1754487,8.208674706,46.79785878
Ireland,Bermuda,98,2005,-8.137935687,53.1754487,-64.7545589,32.31367802
Ireland,Canada,27166,2005,-8.137935687,53.1754487,-98.30777028,61.36206324
Israel,Gabon,8,2005,35.00444693,31.46110101,11.7886287,-0.58660025
Israel,Namibia,113,2005,35.00444693,31.46110101,17.20963567,-22.13032568
Israel,Ghana,38,2005,35.00444693,31.46110101,-1.216765658,7.953456435
Israel,Egypt,617,2005,35.00444693,31.46110101,29.86190099,26.49593311
Israel,Cyprus,255,2005,35.00444693,31.46110101,33.0060022,34.91667211
Israel,Georgia,30,2005,35.00444693,31.46110101,43.50780252,42.16855755
Israel,Jordan,2752,2005,35.00444693,31.46110101,36.77136104,31.24579091
Israel,Lebanon,677,2005,35.00444693,31.46110101,35.88016072,33.92306631
Israel,Turkey,2610,2005,35.00444693,31.46110101,35.16895346,39.0616029
Israel,Philippines,449,2005,35.00444693,31.46110101,122.8839325,11.77536778
Israel,Guatemala,99,2005,35.00444693,31.46110101,-90.36482009,15.69403664
Israel,Honduras,66,2005,35.00444693,31.46110101,-86.6151661,14.82688165
Israel,Mexico,1248,2005,35.00444693,31.46110101,-102.5234517,23.94753724
Israel,Panama,736,2005,35.00444693,31.46110101,-80.11915156,8.517507975
Israel,Argentina,862,2005,35.00444693,31.46110101,-65.17980693,-35.3813488
Israel,Brazil,1903,2005,35.00444693,31.46110101,-53.09783113,-10.78777702
Israel,Chile,793,2005,35.00444693,31.46110101,-71.38256213,-37.73070989
Israel,Colombia,416,2005,35.00444693,31.46110101,-73.08114582,3.913834307
Israel,Ecuador,255,2005,35.00444693,31.46110101,-78.75201923,-1.423816125
Israel,Peru,434,2005,35.00444693,31.46110101,-74.38242685,-9.152803813
Israel,Australia,8950,2005,35.00444693,31.46110101,134.4910001,-25.73288704
Israel,Belarus,386,2005,35.00444693,31.46110101,28.03209307,53.53131377
Israel,Bulgaria,251,2005,35.00444693,31.46110101,25.21552909,42.76890318
Israel,Hungary,1418,2005,35.00444693,31.46110101,19.39559116,47.16277506
Israel,Poland,371,2005,35.00444693,31.46110101,19.39012835,52.12759564
Israel,Romania,849,2005,35.00444693,31.46110101,24.97293039,45.85243127
Israel,Slovakia,133,2005,35.00444693,31.46110101,19.47905218,48.70547528
Israel,Ukraine,3920,2005,35.00444693,31.46110101,31.38326469,48.99656673
Israel,Denmark,1575,2005,35.00444693,31.46110101,10.02800992,55.98125296
Israel,Finland,566,2005,35.00444693,31.46110101,26.2746656,64.49884603
Israel,Iceland,26,2005,35.00444693,31.46110101,-18.57396167,64.99575386
Israel,Ireland,256,2005,35.00444693,31.46110101,-8.137935687,53.1754487
Israel,Latvia,81,2005,35.00444693,31.46110101,24.91235983,56.85085163
Israel,Lithuania,34,2005,35.00444693,31.46110101,23.88719355,55.32610984
Israel,Norway,613,2005,35.00444693,31.46110101,15.34834656,68.75015572
Israel,Sweden,2002,2005,35.00444693,31.46110101,16.74558049,62.77966519
Israel,Croatia,28,2005,35.00444693,31.46110101,16.40412899,45.08047631
Israel,Greece,698,2005,35.00444693,31.46110101,22.95555794,39.07469623
Israel,Italy,3218,2005,35.00444693,31.46110101,12.07001339,42.79662641
Israel,Malta,15,2005,35.00444693,31.46110101,14.40523316,35.92149632
Israel,Portugal,215,2005,35.00444693,31.46110101,-8.501043613,39.59550671
Israel,Slovenia,30,2005,35.00444693,31.46110101,14.80444238,46.11554772
Israel,Spain,2184,2005,35.00444693,31.46110101,-3.647550473,40.24448698
Israel,Austria,1983,2005,35.00444693,31.46110101,14.1264761,47.58549439
Israel,Belgium,3587,2005,35.00444693,31.46110101,4.640651139,50.63981576
Israel,France,8559,2005,35.00444693,31.46110101,-2.761729445,42.17344011
Israel,Germany,10661,2005,35.00444693,31.46110101,10.38578051,51.10698181
Israel,Luxembourg,31,2005,35.00444693,31.46110101,6.071822011,49.76725361
Israel,Netherlands,5338,2005,35.00444693,31.46110101,5.28144793,52.1007899
Israel,Switzerland,2872,2005,35.00444693,31.46110101,8.208674706,46.79785878
Israel,Bermuda,54,2005,35.00444693,31.46110101,-64.7545589,32.31367802
Israel,Canada,19930,2005,35.00444693,31.46110101,-98.30777028,61.36206324
Italy,Mauritius,113,2005,12.07001339,42.79662641,57.57120551,-20.27768704
Italy,Seychelles,73,2005,12.07001339,42.79662641,55.47603279,-4.660990935
Italy,Uganda,358,2005,12.07001339,42.79662641,32.36907971,1.274692987
Italy,Cameroon,511,2005,12.07001339,42.79662641,12.73964156,5.69109849
Italy,Botswana,317,2005,12.07001339,42.79662641,23.79853368,-22.18403213
Italy,Namibia,856,2005,12.07001339,42.79662641,17.20963567,-22.13032568
Italy,Ghana,193,2005,12.07001339,42.79662641,-1.216765658,7.953456435
Italy,Liberia,109,2005,12.07001339,42.79662641,-9.322075727,6.452784917
Italy,Mauritania,54,2005,12.07001339,42.79662641,-10.34779815,20.25736706
Italy,Algeria,584,2005,12.07001339,42.79662641,2.617323009,28.15893849
Italy,Egypt,3641,2005,12.07001339,42.79662641,29.86190099,26.49593311
Italy,Libya,5424,2005,12.07001339,42.79662641,18.00866169,27.03094495
Italy,Morocco,1285,2005,12.07001339,42.79662641,-8.456157948,29.83762955
Italy,Tunisia,1548,2005,12.07001339,42.79662641,9.552883589,34.11956246
Italy,Cyprus,321,2005,12.07001339,42.79662641,33.0060022,34.91667211
Italy,Georgia,17,2005,12.07001339,42.79662641,43.50780252,42.16855755
Italy,Israel,5035,2005,12.07001339,42.79662641,35.00444693,31.46110101
Italy,Jordan,541,2005,12.07001339,42.79662641,36.77136104,31.24579091
Italy,Turkey,2728,2005,12.07001339,42.79662641,35.16895346,39.0616029
Italy,Bhutan,10,2005,12.07001339,42.79662641,90.40188155,27.41106589
Italy,Maldives,294,2005,12.07001339,42.79662641,73.45713004,3.7287092
Italy,Japan,2576,2005,12.07001339,42.79662641,138.0308956,37.59230135
Italy,Mongolia,9,2005,12.07001339,42.79662641,103.0529976,46.82681544
Italy,Cambodia,23,2005,12.07001339,42.79662641,104.9069432,12.72004786
Italy,Philippines,825,2005,12.07001339,42.79662641,122.8839325,11.77536778
Italy,Thailand,591,2005,12.07001339,42.79662641,101.0028813,15.11815794
Italy,Cuba,170,2005,12.07001339,42.79662641,-79.01605384,21.62289528
Italy,Haiti,1050,2005,12.07001339,42.79662641,-72.68527509,18.93502563
Italy,Guatemala,276,2005,12.07001339,42.79662641,-90.36482009,15.69403664
Italy,Honduras,190,2005,12.07001339,42.79662641,-86.6151661,14.82688165
Italy,Mexico,4972,2005,12.07001339,42.79662641,-102.5234517,23.94753724
Italy,Nicaragua,166,2005,12.07001339,42.79662641,-85.0305297,12.84709429
Italy,Panama,829,2005,12.07001339,42.79662641,-80.11915156,8.517507975
Italy,Argentina,171388,2005,12.07001339,42.79662641,-65.17980693,-35.3813488
Italy,Brazil,46336,2005,12.07001339,42.79662641,-53.09783113,-10.78777702
Italy,Chile,5552,2005,12.07001339,42.79662641,-71.38256213,-37.73070989
Italy,Colombia,2343,2005,12.07001339,42.79662641,-73.08114582,3.913834307
Italy,Ecuador,1882,2005,12.07001339,42.79662641,-78.75201923,-1.423816125
Italy,Paraguay,943,2005,12.07001339,42.79662641,-58.40013703,-23.22823913
Italy,Peru,2867,2005,12.07001339,42.79662641,-74.38242685,-9.152803813
Italy,Uruguay,7655,2005,12.07001339,42.79662641,-56.01807053,-32.79951534
Italy,Australia,220550,2005,12.07001339,42.79662641,134.4910001,-25.73288704
Italy,Belarus,23,2005,12.07001339,42.79662641,28.03209307,53.53131377
Italy,Bulgaria,791,2005,12.07001339,42.79662641,25.21552909,42.76890318
Italy,Hungary,3222,2005,12.07001339,42.79662641,19.39559116,47.16277506
Italy,Poland,7266,2005,12.07001339,42.79662641,19.39012835,52.12759564
Italy,Romania,7152,2005,12.07001339,42.79662641,24.97293039,45.85243127
Italy,Slovakia,1978,2005,12.07001339,42.79662641,19.47905218,48.70547528
Italy,Denmark,4199,2005,12.07001339,42.79662641,10.02800992,55.98125296
Italy,Finland,1340,2005,12.07001339,42.79662641,26.2746656,64.49884603
Italy,Iceland,165,2005,12.07001339,42.79662641,-18.57396167,64.99575386
Italy,Ireland,6259,2005,12.07001339,42.79662641,-8.137935687,53.1754487
Italy,Latvia,189,2005,12.07001339,42.79662641,24.91235983,56.85085163
Italy,Lithuania,200,2005,12.07001339,42.79662641,23.88719355,55.32610984
Italy,Norway,1561,2005,12.07001339,42.79662641,15.34834656,68.75015572
Italy,Sweden,6597,2005,12.07001339,42.79662641,16.74558049,62.77966519
Italy,Albania,11069,2005,12.07001339,42.79662641,20.04983396,41.14244989
Italy,Andorra,349,2005,12.07001339,42.79662641,1.560543779,42.54229102
Italy,Croatia,2365,2005,12.07001339,42.79662641,16.40412899,45.08047631
Italy,Greece,6159,2005,12.07001339,42.79662641,22.95555794,39.07469623
Italy,Malta,1118,2005,12.07001339,42.79662641,14.40523316,35.92149632
Italy,Portugal,2372,2005,12.07001339,42.79662641,-8.501043613,39.59550671
Italy,Slovenia,3956,2005,12.07001339,42.79662641,14.80444238,46.11554772
Italy,Spain,47475,2005,12.07001339,42.79662641,-3.647550473,40.24448698
Italy,Austria,24376,2005,12.07001339,42.79662641,14.1264761,47.58549439
Italy,Belgium,126370,2005,12.07001339,42.79662641,4.640651139,50.63981576
Italy,France,373839,2005,12.07001339,42.79662641,-2.761729445,42.17344011
Italy,Germany,410250,2005,12.07001339,42.79662641,10.38578051,51.10698181
Italy,Liechtenstein,1185,2005,12.07001339,42.79662641,9.535743118,47.13665835
Italy,Luxembourg,14814,2005,12.07001339,42.79662641,6.071822011,49.76725361
Italy,Monaco,4430,2005,12.07001339,42.79662641,7.406276769,43.75274627
Italy,Netherlands,17574,2005,12.07001339,42.79662641,5.28144793,52.1007899
Italy,Switzerland,198947,2005,12.07001339,42.79662641,8.208674706,46.79785878
Italy,Bermuda,74,2005,12.07001339,42.79662641,-64.7545589,32.31367802
Italy,Canada,275657,2005,12.07001339,42.79662641,-98.30777028,61.36206324
Jamaica,Cyprus,10,2005,-77.31482593,18.15694878,33.0060022,34.91667211
Jamaica,Anguilla,398,2005,-77.31482593,18.15694878,-63.06498927,18.2239595
Jamaica,Aruba,719,2005,-77.31482593,18.15694878,-69.98267711,12.52088038
Jamaica,Barbados,839,2005,-77.31482593,18.15694878,-59.559797,13.18145428
Jamaica,Cuba,226,2005,-77.31482593,18.15694878,-79.01605384,21.62289528
Jamaica,Dominica,91,2005,-77.31482593,18.15694878,-61.357726,15.4394702
Jamaica,Grenada,109,2005,-77.31482593,18.15694878,-61.68220189,12.11725044
Jamaica,Belize,412,2005,-77.31482593,18.15694878,-88.71010486,17.20027509
Jamaica,Honduras,20,2005,-77.31482593,18.15694878,-86.6151661,14.82688165
Jamaica,Mexico,116,2005,-77.31482593,18.15694878,-102.5234517,23.94753724
Jamaica,Nicaragua,18,2005,-77.31482593,18.15694878,-85.0305297,12.84709429
Jamaica,Panama,559,2005,-77.31482593,18.15694878,-80.11915156,8.517507975
Jamaica,Argentina,18,2005,-77.31482593,18.15694878,-65.17980693,-35.3813488
Jamaica,Brazil,98,2005,-77.31482593,18.15694878,-53.09783113,-10.78777702
Jamaica,Chile,31,2005,-77.31482593,18.15694878,-71.38256213,-37.73070989
Jamaica,Colombia,56,2005,-77.31482593,18.15694878,-73.08114582,3.913834307
Jamaica,Ecuador,19,2005,-77.31482593,18.15694878,-78.75201923,-1.423816125
Jamaica,Guyana,209,2005,-77.31482593,18.15694878,-58.98202459,4.79378034
Jamaica,Australia,1000,2005,-77.31482593,18.15694878,134.4910001,-25.73288704
Jamaica,Bulgaria,5,2005,-77.31482593,18.15694878,25.21552909,42.76890318
Jamaica,Hungary,25,2005,-77.31482593,18.15694878,19.39559116,47.16277506
Jamaica,Denmark,144,2005,-77.31482593,18.15694878,10.02800992,55.98125296
Jamaica,Finland,44,2005,-77.31482593,18.15694878,26.2746656,64.49884603
Jamaica,Iceland,13,2005,-77.31482593,18.15694878,-18.57396167,64.99575386
Jamaica,Ireland,139,2005,-77.31482593,18.15694878,-8.137935687,53.1754487
Jamaica,Norway,116,2005,-77.31482593,18.15694878,15.34834656,68.75015572
Jamaica,Sweden,222,2005,-77.31482593,18.15694878,16.74558049,62.77966519
Jamaica,Greece,39,2005,-77.31482593,18.15694878,22.95555794,39.07469623
Jamaica,Italy,260,2005,-77.31482593,18.15694878,12.07001339,42.79662641
Jamaica,Portugal,26,2005,-77.31482593,18.15694878,-8.501043613,39.59550671
Jamaica,Slovenia,5,2005,-77.31482593,18.15694878,14.80444238,46.11554772
Jamaica,Spain,182,2005,-77.31482593,18.15694878,-3.647550473,40.24448698
Jamaica,Austria,161,2005,-77.31482593,18.15694878,14.1264761,47.58549439
Jamaica,Belgium,305,2005,-77.31482593,18.15694878,4.640651139,50.63981576
Jamaica,France,732,2005,-77.31482593,18.15694878,-2.761729445,42.17344011
Jamaica,Germany,1586,2005,-77.31482593,18.15694878,10.38578051,51.10698181
Jamaica,Netherlands,862,2005,-77.31482593,18.15694878,5.28144793,52.1007899
Jamaica,Switzerland,612,2005,-77.31482593,18.15694878,8.208674706,46.79785878
Jamaica,Bermuda,517,2005,-77.31482593,18.15694878,-64.7545589,32.31367802
Jamaica,Canada,119447,2005,-77.31482593,18.15694878,-98.30777028,61.36206324
Japan,Mauritius,11,2005,138.0308956,37.59230135,57.57120551,-20.27768704
Japan,Uganda,181,2005,138.0308956,37.59230135,32.36907971,1.274692987
Japan,Zambia,113,2005,138.0308956,37.59230135,27.77475946,-13.45824152
Japan,Gabon,18,2005,138.0308956,37.59230135,11.7886287,-0.58660025
Japan,Namibia,118,2005,138.0308956,37.59230135,17.20963567,-22.13032568
Japan,Ghana,46,2005,138.0308956,37.59230135,-1.216765658,7.953456435
Japan,Guinea,39,2005,138.0308956,37.59230135,-10.94066612,10.43621593
Japan,Egypt,1004,2005,138.0308956,37.59230135,29.86190099,26.49593311
Japan,Libya,815,2005,138.0308956,37.59230135,18.00866169,27.03094495
Japan,Cyprus,56,2005,138.0308956,37.59230135,33.0060022,34.91667211
Japan,Jordan,181,2005,138.0308956,37.59230135,36.77136104,31.24579091
Japan,Turkey,1921,2005,138.0308956,37.59230135,35.16895346,39.0616029
Japan,Bangladesh,11317,2005,138.0308956,37.59230135,90.23812743,23.86731158
Japan,Bhutan,100,2005,138.0308956,37.59230135,90.40188155,27.41106589
Japan,India,810,2005,138.0308956,37.59230135,79.6119761,22.88578212
Japan,Maldives,86,2005,138.0308956,37.59230135,73.45713004,3.7287092
Japan,China,5424,2005,138.0308956,37.59230135,103.8190735,36.56176546
Japan,Mongolia,229,2005,138.0308956,37.59230135,103.0529976,46.82681544
Japan,Cambodia,192,2005,138.0308956,37.59230135,104.9069432,12.72004786
Japan,Indonesia,10237,2005,138.0308956,37.59230135,117.2401137,-2.215054563
Japan,Malaysia,12057,2005,138.0308956,37.59230135,109.6976228,3.789868456
Japan,Philippines,5057,2005,138.0308956,37.59230135,122.8839325,11.77536778
Japan,Thailand,8458,2005,138.0308956,37.59230135,101.0028813,15.11815794
Japan,Haiti,188,2005,138.0308956,37.59230135,-72.68527509,18.93502563
Japan,Guatemala,111,2005,138.0308956,37.59230135,-90.36482009,15.69403664
Japan,Honduras,101,2005,138.0308956,37.59230135,-86.6151661,14.82688165
Japan,Mexico,3478,2005,138.0308956,37.59230135,-102.5234517,23.94753724
Japan,Nicaragua,36,2005,138.0308956,37.59230135,-85.0305297,12.84709429
Japan,Panama,317,2005,138.0308956,37.59230135,-80.11915156,8.517507975
Japan,Argentina,4205,2005,138.0308956,37.59230135,-65.17980693,-35.3813488
Japan,Brazil,60300,2005,138.0308956,37.59230135,-53.09783113,-10.78777702
Japan,Chile,1197,2005,138.0308956,37.59230135,-71.38256213,-37.73070989
Japan,Colombia,575,2005,138.0308956,37.59230135,-73.08114582,3.913834307
Japan,Ecuador,360,2005,138.0308956,37.59230135,-78.75201923,-1.423816125
Japan,Paraguay,2133,2005,138.0308956,37.59230135,-58.40013703,-23.22823913
Japan,Peru,2874,2005,138.0308956,37.59230135,-74.38242685,-9.152803813
Japan,Australia,33110,2005,138.0308956,37.59230135,134.4910001,-25.73288704
Japan,Guam,2264,2005,138.0308956,37.59230135,144.7679102,13.44165626
Japan,Palau,163,2005,138.0308956,37.59230135,134.4080797,7.287427836
Japan,Samoa,60,2005,138.0308956,37.59230135,-172.1648506,-13.75324346
Japan,Tonga,77,2005,138.0308956,37.59230135,-174.8098734,-20.42843174
Japan,Bulgaria,88,2005,138.0308956,37.59230135,25.21552909,42.76890318
Japan,Hungary,1135,2005,138.0308956,37.59230135,19.39559116,47.16277506
Japan,Poland,377,2005,138.0308956,37.59230135,19.39012835,52.12759564
Japan,Romania,28,2005,138.0308956,37.59230135,24.97293039,45.85243127
Japan,Slovakia,99,2005,138.0308956,37.59230135,19.47905218,48.70547528
Japan,Denmark,1525,2005,138.0308956,37.59230135,10.02800992,55.98125296
Japan,Finland,870,2005,138.0308956,37.59230135,26.2746656,64.49884603
Japan,Iceland,66,2005,138.0308956,37.59230135,-18.57396167,64.99575386
Japan,Ireland,618,2005,138.0308956,37.59230135,-8.137935687,53.1754487
Japan,Latvia,12,2005,138.0308956,37.59230135,24.91235983,56.85085163
Japan,Lithuania,20,2005,138.0308956,37.59230135,23.88719355,55.32610984
Japan,Norway,962,2005,138.0308956,37.59230135,15.34834656,68.75015572
Japan,Sweden,2611,2005,138.0308956,37.59230135,16.74558049,62.77966519
Japan,Croatia,28,2005,138.0308956,37.59230135,16.40412899,45.08047631
Japan,Greece,538,2005,138.0308956,37.59230135,22.95555794,39.07469623
Japan,Italy,7707,2005,138.0308956,37.59230135,12.07001339,42.79662641
Japan,Malta,28,2005,138.0308956,37.59230135,14.40523316,35.92149632
Japan,Portugal,300,2005,138.0308956,37.59230135,-8.501043613,39.59550671
Japan,Slovenia,36,2005,138.0308956,37.59230135,14.80444238,46.11554772
Japan,Spain,5083,2005,138.0308956,37.59230135,-3.647550473,40.24448698
Japan,Austria,2297,2005,138.0308956,37.59230135,14.1264761,47.58549439
Japan,Belgium,4254,2005,138.0308956,37.59230135,4.640651139,50.63981576
Japan,France,18116,2005,138.0308956,37.59230135,-2.761729445,42.17344011
Japan,Germany,28874,2005,138.0308956,37.59230135,10.38578051,51.10698181
Japan,Luxembourg,215,2005,138.0308956,37.59230135,6.071822011,49.76725361
Japan,Netherlands,6138,2005,138.0308956,37.59230135,5.28144793,52.1007899
Japan,Switzerland,5673,2005,138.0308956,37.59230135,8.208674706,46.79785878
Japan,Bermuda,466,2005,138.0308956,37.59230135,-64.7545589,32.31367802
Japan,Canada,28340,2005,138.0308956,37.59230135,-98.30777028,61.36206324
Jordan,Algeria,1782,2005,36.77136104,31.24579091,2.617323009,28.15893849
Jordan,Egypt,4567,2005,36.77136104,31.24579091,29.86190099,26.49593311
Jordan,Libya,16545,2005,36.77136104,31.24579091,18.00866169,27.03094495
Jordan,Bahrain,7772,2005,36.77136104,31.24579091,50.54196932,26.04205135
Jordan,Cyprus,294,2005,36.77136104,31.24579091,33.0060022,34.91667211
Jordan,Iraq,10208,2005,36.77136104,31.24579091,43.74353149,33.03970582
Jordan,Kuwait,24519,2005,36.77136104,31.24579091,47.58700459,29.33431262
Jordan,Lebanon,793,2005,36.77136104,31.24579091,35.88016072,33.92306631
Jordan,Oman,8331,2005,36.77136104,31.24579091,56.09166155,20.60515333
Jordan,Qatar,14466,2005,36.77136104,31.24579091,51.18479632,25.30601188
Jordan,Turkey,863,2005,36.77136104,31.24579091,35.16895346,39.0616029
Jordan,Indonesia,6000,2005,36.77136104,31.24579091,117.2401137,-2.215054563
Jordan,Philippines,41,2005,36.77136104,31.24579091,122.8839325,11.77536778
Jordan,Honduras,30,2005,36.77136104,31.24579091,-86.6151661,14.82688165
Jordan,Mexico,49,2005,36.77136104,31.24579091,-102.5234517,23.94753724
Jordan,Nicaragua,24,2005,36.77136104,31.24579091,-85.0305297,12.84709429
Jordan,Panama,90,2005,36.77136104,31.24579091,-80.11915156,8.517507975
Jordan,Argentina,113,2005,36.77136104,31.24579091,-65.17980693,-35.3813488
Jordan,Brazil,522,2005,36.77136104,31.24579091,-53.09783113,-10.78777702
Jordan,Chile,124,2005,36.77136104,31.24579091,-71.38256213,-37.73070989
Jordan,Colombia,160,2005,36.77136104,31.24579091,-73.08114582,3.913834307
Jordan,Ecuador,35,2005,36.77136104,31.24579091,-78.75201923,-1.423816125
Jordan,Peru,35,2005,36.77136104,31.24579091,-74.38242685,-9.152803813
Jordan,Australia,4160,2005,36.77136104,31.24579091,134.4910001,-25.73288704
Jordan,Belarus,29,2005,36.77136104,31.24579091,28.03209307,53.53131377
Jordan,Bulgaria,133,2005,36.77136104,31.24579091,25.21552909,42.76890318
Jordan,Hungary,333,2005,36.77136104,31.24579091,19.39559116,47.16277506
Jordan,Poland,150,2005,36.77136104,31.24579091,19.39012835,52.12759564
Jordan,Romania,858,2005,36.77136104,31.24579091,24.97293039,45.85243127
Jordan,Slovakia,41,2005,36.77136104,31.24579091,19.47905218,48.70547528
Jordan,Ukraine,3880,2005,36.77136104,31.24579091,31.38326469,48.99656673
Jordan,Denmark,1055,2005,36.77136104,31.24579091,10.02800992,55.98125296
Jordan,Finland,181,2005,36.77136104,31.24579091,26.2746656,64.49884603
Jordan,Iceland,12,2005,36.77136104,31.24579091,-18.57396167,64.99575386
Jordan,Ireland,131,2005,36.77136104,31.24579091,-8.137935687,53.1754487
Jordan,Latvia,7,2005,36.77136104,31.24579091,24.91235983,56.85085163
Jordan,Norway,148,2005,36.77136104,31.24579091,15.34834656,68.75015572
Jordan,Sweden,1556,2005,36.77136104,31.24579091,16.74558049,62.77966519
Jordan,Croatia,34,2005,36.77136104,31.24579091,16.40412899,45.08047631
Jordan,Greece,822,2005,36.77136104,31.24579091,22.95555794,39.07469623
Jordan,Italy,2982,2005,36.77136104,31.24579091,12.07001339,42.79662641
Jordan,Malta,23,2005,36.77136104,31.24579091,14.40523316,35.92149632
Jordan,Portugal,19,2005,36.77136104,31.24579091,-8.501043613,39.59550671
Jordan,Slovenia,64,2005,36.77136104,31.24579091,14.80444238,46.11554772
Jordan,Spain,1976,2005,36.77136104,31.24579091,-3.647550473,40.24448698
Jordan,Austria,579,2005,36.77136104,31.24579091,14.1264761,47.58549439
Jordan,Belgium,566,2005,36.77136104,31.24579091,4.640651139,50.63981576
Jordan,France,1173,2005,36.77136104,31.24579091,-2.761729445,42.17344011
Jordan,Germany,10407,2005,36.77136104,31.24579091,10.38578051,51.10698181
Jordan,Netherlands,899,2005,36.77136104,31.24579091,5.28144793,52.1007899
Jordan,Switzerland,515,2005,36.77136104,31.24579091,8.208674706,46.79785878
Jordan,Canada,7275,2005,36.77136104,31.24579091,-98.30777028,61.36206324
Kazakhstan,Egypt,185,2005,67.29149357,48.15688067,29.86190099,26.49593311
Kazakhstan,Libya,651,2005,67.29149357,48.15688067,18.00866169,27.03094495
