origin,id_origin,destination,id_destination,migrant_stock,year,long_o,lat_o,long_d,lat_d
Netherlands,NLD,Latvia,LVA,135,2015,5.28144793,52.1007899,24.91235983,56.85085163
Netherlands,NLD,Lithuania,LTU,166,2015,5.28144793,52.1007899,23.88719355,55.32610984
Netherlands,NLD,Norway,NOR,8686,2015,5.28144793,52.1007899,15.34834656,68.75015572
Netherlands,NLD,Sweden,SWE,10656,2015,5.28144793,52.1007899,16.74558049,62.77966519
Netherlands,NLD,Andorra,AND,244,2015,5.28144793,52.1007899,1.560543779,42.54229102
Netherlands,NLD,Croatia,HRV,809,2015,5.28144793,52.1007899,16.40412899,45.08047631
Netherlands,NLD,Greece,GRC,3737,2015,5.28144793,52.1007899,22.95555794,39.07469623
Netherlands,NLD,Italy,ITA,12795,2015,5.28144793,52.1007899,12.07001339,42.79662641
Netherlands,NLD,Malta,MLT,589,2015,5.28144793,52.1007899,14.40523316,35.92149632
Netherlands,NLD,Montenegro,MNE,155,2015,5.28144793,52.1007899,19.23883939,42.78890259
Netherlands,NLD,Portugal,PRT,3960,2015,5.28144793,52.1007899,-8.501043613,39.59550671
Netherlands,NLD,Slovenia,SVN,325,2015,5.28144793,52.1007899,14.80444238,46.11554772
Netherlands,NLD,Spain,ESP,46711,2015,5.28144793,52.1007899,-3.647550473,40.24448698
Netherlands,NLD,Austria,AUT,8476,2015,5.28144793,52.1007899,14.1264761,47.58549439
Netherlands,NLD,Belgium,BEL,128544,2015,5.28144793,52.1007899,4.640651139,50.63981576
Netherlands,NLD,France,FRA,40459,2015,5.28144793,52.1007899,-2.761729445,42.17344011
Netherlands,NLD,Germany,DEU,117420,2015,5.28144793,52.1007899,10.38578051,51.10698181
Netherlands,NLD,Liechtenstein,LIE,75,2015,5.28144793,52.1007899,9.535743118,47.13665835
Netherlands,NLD,Luxembourg,LUX,4463,2015,5.28144793,52.1007899,6.071822011,49.76725361
Netherlands,NLD,Switzerland,CHE,23056,2015,5.28144793,52.1007899,8.208674706,46.79785878
Netherlands,NLD,Canada,CAN,87932,2015,5.28144793,52.1007899,-98.30777028,61.36206324
Nicaragua,NIC,Guinea,GIN,5,2015,-85.0305297,12.84709429,-10.94066612,10.43621593
Nicaragua,NIC,Cyprus,CYP,10,2015,-85.0305297,12.84709429,33.0060022,34.91667211
Nicaragua,NIC,Aruba,ABW,107,2015,-85.0305297,12.84709429,-69.98267711,12.52088038
Nicaragua,NIC,Cuba,CUB,91,2015,-85.0305297,12.84709429,-79.01605384,21.62289528
Nicaragua,NIC,Jamaica,JAM,123,2015,-85.0305297,12.84709429,-77.31482593,18.15694878
Nicaragua,NIC,Guatemala,GTM,8561,2015,-85.0305297,12.84709429,-90.36482009,15.69403664
Nicaragua,NIC,Honduras,HND,7767,2015,-85.0305297,12.84709429,-86.6151661,14.82688165
Nicaragua,NIC,Mexico,MEX,3982,2015,-85.0305297,12.84709429,-102.5234517,23.94753724
Nicaragua,NIC,Panama,PAN,12915,2015,-85.0305297,12.84709429,-80.11915156,8.517507975
Nicaragua,NIC,Argentina,ARG,91,2015,-85.0305297,12.84709429,-65.17980693,-35.3813488
Nicaragua,NIC,Brazil,BRA,438,2015,-85.0305297,12.84709429,-53.09783113,-10.78777702
Nicaragua,NIC,Chile,CHL,708,2015,-85.0305297,12.84709429,-71.38256213,-37.73070989
Nicaragua,NIC,Colombia,COL,598,2015,-85.0305297,12.84709429,-73.08114582,3.913834307
Nicaragua,NIC,Ecuador,ECU,392,2015,-85.0305297,12.84709429,-78.75201923,-1.423816125
Nicaragua,NIC,Peru,PER,164,2015,-85.0305297,12.84709429,-74.38242685,-9.152803813
Nicaragua,NIC,Australia,AUS,860,2015,-85.0305297,12.84709429,134.4910001,-25.73288704
Nicaragua,NIC,Bulgaria,BGR,31,2015,-85.0305297,12.84709429,25.21552909,42.76890318
Nicaragua,NIC,Hungary,HUN,21,2015,-85.0305297,12.84709429,19.39559116,47.16277506
Nicaragua,NIC,Denmark,DNK,199,2015,-85.0305297,12.84709429,10.02800992,55.98125296
Nicaragua,NIC,Estonia,EST,2,2015,-85.0305297,12.84709429,25.54248537,58.67192972
Nicaragua,NIC,Finland,FIN,126,2015,-85.0305297,12.84709429,26.2746656,64.49884603
Nicaragua,NIC,Iceland,ISL,7,2015,-85.0305297,12.84709429,-18.57396167,64.99575386
Nicaragua,NIC,Ireland,IRL,16,2015,-85.0305297,12.84709429,-8.137935687,53.1754487
Nicaragua,NIC,Norway,NOR,193,2015,-85.0305297,12.84709429,15.34834656,68.75015572
Nicaragua,NIC,Sweden,SWE,804,2015,-85.0305297,12.84709429,16.74558049,62.77966519
Nicaragua,NIC,Greece,GRC,159,2015,-85.0305297,12.84709429,22.95555794,39.07469623
Nicaragua,NIC,Italy,ITA,1194,2015,-85.0305297,12.84709429,12.07001339,42.79662641
Nicaragua,NIC,Slovenia,SVN,2,2015,-85.0305297,12.84709429,14.80444238,46.11554772
Nicaragua,NIC,Spain,ESP,20361,2015,-85.0305297,12.84709429,-3.647550473,40.24448698
Nicaragua,NIC,Austria,AUT,208,2015,-85.0305297,12.84709429,14.1264761,47.58549439
Nicaragua,NIC,Belgium,BEL,302,2015,-85.0305297,12.84709429,4.640651139,50.63981576
Nicaragua,NIC,France,FRA,672,2015,-85.0305297,12.84709429,-2.761729445,42.17344011
Nicaragua,NIC,Germany,DEU,1281,2015,-85.0305297,12.84709429,10.38578051,51.10698181
Nicaragua,NIC,Netherlands,NLD,478,2015,-85.0305297,12.84709429,5.28144793,52.1007899
Nicaragua,NIC,Switzerland,CHE,641,2015,-85.0305297,12.84709429,8.208674706,46.79785878
Nicaragua,NIC,Canada,CAN,9809,2015,-85.0305297,12.84709429,-98.30777028,61.36206324
Niger,NER,Cameroon,CMR,10741,2015,9.385458815,17.41912493,12.73964156,5.69109849
Niger,NER,Chad,TCD,3115,2015,9.385458815,17.41912493,18.64492513,15.33333759
Niger,NER,Benin,BEN,72579,2015,9.385458815,17.41912493,2.327852544,9.641759702
Niger,NER,Ghana,GHA,6048,2015,9.385458815,17.41912493,-1.216765658,7.953456435
Niger,NER,Guinea,GIN,193,2015,9.385458815,17.41912493,-10.94066612,10.43621593
Niger,NER,Liberia,LBR,259,2015,9.385458815,17.41912493,-9.322075727,6.452784917
Niger,NER,Mali,MLI,11552,2015,9.385458815,17.41912493,-3.542690649,17.34581581
Niger,NER,Mauritania,MRT,150,2015,9.385458815,17.41912493,-10.34779815,20.25736706
Niger,NER,Nigeria,NGA,112733,2015,9.385458815,17.41912493,8.089438948,9.594114522
Niger,NER,Senegal,SEN,1697,2015,9.385458815,17.41912493,-14.4734924,14.36624173
Niger,NER,Togo,TGO,65729,2015,9.385458815,17.41912493,0.96232845,8.525313561
Niger,NER,Egypt,EGY,81,2015,9.385458815,17.41912493,29.86190099,26.49593311
Niger,NER,Libya,LBY,357,2015,9.385458815,17.41912493,18.00866169,27.03094495
Niger,NER,Cyprus,CYP,8,2015,9.385458815,17.41912493,33.0060022,34.91667211
Niger,NER,Tajikistan,TJK,22,2015,9.385458815,17.41912493,71.01362631,38.5304539
Niger,NER,Argentina,ARG,1,2015,9.385458815,17.41912493,-65.17980693,-35.3813488
Niger,NER,Brazil,BRA,16,2015,9.385458815,17.41912493,-53.09783113,-10.78777702
Niger,NER,Chile,CHL,30,2015,9.385458815,17.41912493,-71.38256213,-37.73070989
Niger,NER,Australia,AUS,30,2015,9.385458815,17.41912493,134.4910001,-25.73288704
Niger,NER,Bulgaria,BGR,1,2015,9.385458815,17.41912493,25.21552909,42.76890318
Niger,NER,Hungary,HUN,7,2015,9.385458815,17.41912493,19.39559116,47.16277506
Niger,NER,Denmark,DNK,16,2015,9.385458815,17.41912493,10.02800992,55.98125296
Niger,NER,Finland,FIN,26,2015,9.385458815,17.41912493,26.2746656,64.49884603
Niger,NER,Ireland,IRL,129,2015,9.385458815,17.41912493,-8.137935687,53.1754487
Niger,NER,Norway,NOR,48,2015,9.385458815,17.41912493,15.34834656,68.75015572
Niger,NER,Sweden,SWE,48,2015,9.385458815,17.41912493,16.74558049,62.77966519
Niger,NER,Greece,GRC,24,2015,9.385458815,17.41912493,22.95555794,39.07469623
Niger,NER,Italy,ITA,971,2015,9.385458815,17.41912493,12.07001339,42.79662641
Niger,NER,Malta,MLT,51,2015,9.385458815,17.41912493,14.40523316,35.92149632
Niger,NER,Spain,ESP,280,2015,9.385458815,17.41912493,-3.647550473,40.24448698
Niger,NER,Austria,AUT,31,2015,9.385458815,17.41912493,14.1264761,47.58549439
Niger,NER,Belgium,BEL,1778,2015,9.385458815,17.41912493,4.640651139,50.63981576
Niger,NER,France,FRA,5723,2015,9.385458815,17.41912493,-2.761729445,42.17344011
Niger,NER,Germany,DEU,795,2015,9.385458815,17.41912493,10.38578051,51.10698181
Niger,NER,Netherlands,NLD,270,2015,9.385458815,17.41912493,5.28144793,52.1007899
Niger,NER,Switzerland,CHE,216,2015,9.385458815,17.41912493,8.208674706,46.79785878
Niger,NER,Canada,CAN,1023,2015,9.385458815,17.41912493,-98.30777028,61.36206324
Nigeria,NGA,Mozambique,MOZ,5169,2015,8.089438948,9.594114522,35.53367543,-17.27381643
Nigeria,NGA,Seychelles,SYC,136,2015,8.089438948,9.594114522,55.47603279,-4.660990935
Nigeria,NGA,Uganda,UGA,3,2015,8.089438948,9.594114522,32.36907971,1.274692987
Nigeria,NGA,Zambia,ZMB,447,2015,8.089438948,9.594114522,27.77475946,-13.45824152
Nigeria,NGA,Cameroon,CMR,134610,2015,8.089438948,9.594114522,12.73964156,5.69109849
Nigeria,NGA,Chad,TCD,2977,2015,8.089438948,9.594114522,18.64492513,15.33333759
Nigeria,NGA,Gabon,GAB,21840,2015,8.089438948,9.594114522,11.7886287,-0.58660025
Nigeria,NGA,Botswana,BWA,1156,2015,8.089438948,9.594114522,23.79853368,-22.18403213
Nigeria,NGA,Namibia,NAM,961,2015,8.089438948,9.594114522,17.20963567,-22.13032568
Nigeria,NGA,Benin,BEN,80960,2015,8.089438948,9.594114522,2.327852544,9.641759702
Nigeria,NGA,Ghana,GHA,70214,2015,8.089438948,9.594114522,-1.216765658,7.953456435
Nigeria,NGA,Guinea,GIN,381,2015,8.089438948,9.594114522,-10.94066612,10.43621593
Nigeria,NGA,Liberia,LBR,5649,2015,8.089438948,9.594114522,-9.322075727,6.452784917
Nigeria,NGA,Mali,MLI,3694,2015,8.089438948,9.594114522,-3.542690649,17.34581581
Nigeria,NGA,Niger,NER,93179,2015,8.089438948,9.594114522,9.385458815,17.41912493
Nigeria,NGA,Senegal,SEN,829,2015,8.089438948,9.594114522,-14.4734924,14.36624173
Nigeria,NGA,Togo,TGO,31974,2015,8.089438948,9.594114522,0.96232845,8.525313561
Nigeria,NGA,Egypt,EGY,564,2015,8.089438948,9.594114522,29.86190099,26.49593311
Nigeria,NGA,Libya,LBY,2850,2015,8.089438948,9.594114522,18.00866169,27.03094495
Nigeria,NGA,Sudan,SDN,14828,2015,8.089438948,9.594114522,29.94046812,15.99035669
Nigeria,NGA,Tunisia,TUN,542,2015,8.089438948,9.594114522,9.552883589,34.11956246
Nigeria,NGA,Bahrain,BHR,1952,2015,8.089438948,9.594114522,50.54196932,26.04205135
Nigeria,NGA,Cyprus,CYP,318,2015,8.089438948,9.594114522,33.0060022,34.91667211
Nigeria,NGA,Jordan,JOR,25,2015,8.089438948,9.594114522,36.77136104,31.24579091
Nigeria,NGA,Kuwait,KWT,4441,2015,8.089438948,9.594114522,47.58700459,29.33431262
Nigeria,NGA,Qatar,QAT,4071,2015,8.089438948,9.594114522,51.18479632,25.30601188
Nigeria,NGA,Turkey,TUR,880,2015,8.089438948,9.594114522,35.16895346,39.0616029
Nigeria,NGA,India,IND,645,2015,8.089438948,9.594114522,79.6119761,22.88578212
Nigeria,NGA,Japan,JPN,2638,2015,8.089438948,9.594114522,138.0308956,37.59230135
Nigeria,NGA,Philippines,PHL,192,2015,8.089438948,9.594114522,122.8839325,11.77536778
Nigeria,NGA,Dominica,DMA,50,2015,8.089438948,9.594114522,-61.357726,15.4394702
Nigeria,NGA,Belize,BLZ,44,2015,8.089438948,9.594114522,-88.71010486,17.20027509
Nigeria,NGA,Mexico,MEX,146,2015,8.089438948,9.594114522,-102.5234517,23.94753724
Nigeria,NGA,Nicaragua,NIC,24,2015,8.089438948,9.594114522,-85.0305297,12.84709429
Nigeria,NGA,Panama,PAN,37,2015,8.089438948,9.594114522,-80.11915156,8.517507975
Nigeria,NGA,Argentina,ARG,43,2015,8.089438948,9.594114522,-65.17980693,-35.3813488
Nigeria,NGA,Brazil,BRA,1335,2015,8.089438948,9.594114522,-53.09783113,-10.78777702
Nigeria,NGA,Chile,CHL,60,2015,8.089438948,9.594114522,-71.38256213,-37.73070989
Nigeria,NGA,Colombia,COL,48,2015,8.089438948,9.594114522,-73.08114582,3.913834307
Nigeria,NGA,Ecuador,ECU,25,2015,8.089438948,9.594114522,-78.75201923,-1.423816125
Nigeria,NGA,Australia,AUS,8360,2015,8.089438948,9.594114522,134.4910001,-25.73288704
Nigeria,NGA,Bulgaria,BGR,141,2015,8.089438948,9.594114522,25.21552909,42.76890318
Nigeria,NGA,Hungary,HUN,1547,2015,8.089438948,9.594114522,19.39559116,47.16277506
Nigeria,NGA,Poland,POL,380,2015,8.089438948,9.594114522,19.39012835,52.12759564
Nigeria,NGA,Romania,ROU,170,2015,8.089438948,9.594114522,24.97293039,45.85243127
Nigeria,NGA,Slovakia,SVK,111,2015,8.089438948,9.594114522,19.47905218,48.70547528
Nigeria,NGA,Denmark,DNK,1465,2015,8.089438948,9.594114522,10.02800992,55.98125296
Nigeria,NGA,Estonia,EST,118,2015,8.089438948,9.594114522,25.54248537,58.67192972
Nigeria,NGA,Finland,FIN,2704,2015,8.089438948,9.594114522,26.2746656,64.49884603
Nigeria,NGA,Iceland,ISL,72,2015,8.089438948,9.594114522,-18.57396167,64.99575386
Nigeria,NGA,Ireland,IRL,21894,2015,8.089438948,9.594114522,-8.137935687,53.1754487
Nigeria,NGA,Latvia,LVA,13,2015,8.089438948,9.594114522,24.91235983,56.85085163
Nigeria,NGA,Lithuania,LTU,15,2015,8.089438948,9.594114522,23.88719355,55.32610984
Nigeria,NGA,Norway,NOR,1795,2015,8.089438948,9.594114522,15.34834656,68.75015572
Nigeria,NGA,Sweden,SWE,4669,2015,8.089438948,9.594114522,16.74558049,62.77966519
Nigeria,NGA,Croatia,HRV,29,2015,8.089438948,9.594114522,16.40412899,45.08047631
Nigeria,NGA,Greece,GRC,2851,2015,8.089438948,9.594114522,22.95555794,39.07469623
Nigeria,NGA,Italy,ITA,58477,2015,8.089438948,9.594114522,12.07001339,42.79662641
Nigeria,NGA,Malta,MLT,471,2015,8.089438948,9.594114522,14.40523316,35.92149632
Nigeria,NGA,Portugal,PRT,265,2015,8.089438948,9.594114522,-8.501043613,39.59550671
Nigeria,NGA,Slovenia,SVN,49,2015,8.089438948,9.594114522,14.80444238,46.11554772
Nigeria,NGA,Spain,ESP,30198,2015,8.089438948,9.594114522,-3.647550473,40.24448698
Nigeria,NGA,Austria,AUT,8485,2015,8.089438948,9.594114522,14.1264761,47.58549439
Nigeria,NGA,Belgium,BEL,5539,2015,8.089438948,9.594114522,4.640651139,50.63981576
Nigeria,NGA,France,FRA,5998,2015,8.089438948,9.594114522,-2.761729445,42.17344011
Nigeria,NGA,Germany,DEU,22442,2015,8.089438948,9.594114522,10.38578051,51.10698181
Nigeria,NGA,Netherlands,NLD,7079,2015,8.089438948,9.594114522,5.28144793,52.1007899
Nigeria,NGA,Switzerland,CHE,3786,2015,8.089438948,9.594114522,8.208674706,46.79785878
Nigeria,NGA,Bermuda,BMU,188,2015,8.089438948,9.594114522,-64.7545589,32.31367802
Nigeria,NGA,Canada,CAN,42169,2015,8.089438948,9.594114522,-98.30777028,61.36206324
Niue,NIU,Chile,CHL,15,2015,-169.8699468,-19.04945708,-71.38256213,-37.73070989
Niue,NIU,Australia,AUS,940,2015,-169.8699468,-19.04945708,134.4910001,-25.73288704
Niue,NIU,Samoa,WSM,6,2015,-169.8699468,-19.04945708,-172.1648506,-13.75324346
Norway,NOR,Uganda,UGA,7,2015,15.34834656,68.75015572,32.36907971,1.274692987
Norway,NOR,Botswana,BWA,367,2015,15.34834656,68.75015572,23.79853368,-22.18403213
Norway,NOR,Namibia,NAM,51,2015,15.34834656,68.75015572,17.20963567,-22.13032568
Norway,NOR,Guinea,GIN,2,2015,15.34834656,68.75015572,-10.94066612,10.43621593
Norway,NOR,Egypt,EGY,84,2015,15.34834656,68.75015572,29.86190099,26.49593311
Norway,NOR,Libya,LBY,335,2015,15.34834656,68.75015572,18.00866169,27.03094495
Norway,NOR,Cyprus,CYP,208,2015,15.34834656,68.75015572,33.0060022,34.91667211
Norway,NOR,Jordan,JOR,42,2015,15.34834656,68.75015572,36.77136104,31.24579091
Norway,NOR,Turkey,TUR,3567,2015,15.34834656,68.75015572,35.16895346,39.0616029
Norway,NOR,Bangladesh,BGD,14311,2015,15.34834656,68.75015572,90.23812743,23.86731158
Norway,NOR,Japan,JPN,456,2015,15.34834656,68.75015572,138.0308956,37.59230135
Norway,NOR,Philippines,PHL,653,2015,15.34834656,68.75015572,122.8839325,11.77536778
Norway,NOR,Thailand,THA,718,2015,15.34834656,68.75015572,101.0028813,15.11815794
Norway,NOR,Mexico,MEX,187,2015,15.34834656,68.75015572,-102.5234517,23.94753724
Norway,NOR,Panama,PAN,77,2015,15.34834656,68.75015572,-80.11915156,8.517507975
Norway,NOR,Argentina,ARG,58,2015,15.34834656,68.75015572,-65.17980693,-35.3813488
Norway,NOR,Brazil,BRA,685,2015,15.34834656,68.75015572,-53.09783113,-10.78777702
Norway,NOR,Chile,CHL,1015,2015,15.34834656,68.75015572,-71.38256213,-37.73070989
Norway,NOR,Colombia,COL,86,2015,15.34834656,68.75015572,-73.08114582,3.913834307
Norway,NOR,Ecuador,ECU,235,2015,15.34834656,68.75015572,-78.75201923,-1.423816125
Norway,NOR,Peru,PER,107,2015,15.34834656,68.75015572,-74.38242685,-9.152803813
Norway,NOR,Australia,AUS,4360,2015,15.34834656,68.75015572,134.4910001,-25.73288704
Norway,NOR,Belarus,BLR,61,2015,15.34834656,68.75015572,28.03209307,53.53131377
Norway,NOR,Bulgaria,BGR,262,2015,15.34834656,68.75015572,25.21552909,42.76890318
Norway,NOR,Hungary,HUN,1238,2015,15.34834656,68.75015572,19.39559116,47.16277506
Norway,NOR,Poland,POL,1528,2015,15.34834656,68.75015572,19.39012835,52.12759564
Norway,NOR,Romania,ROU,263,2015,15.34834656,68.75015572,24.97293039,45.85243127
Norway,NOR,Slovakia,SVK,750,2015,15.34834656,68.75015572,19.47905218,48.70547528
Norway,NOR,Denmark,DNK,21153,2015,15.34834656,68.75015572,10.02800992,55.98125296
Norway,NOR,Estonia,EST,203,2015,15.34834656,68.75015572,25.54248537,58.67192972
Norway,NOR,Finland,FIN,2077,2015,15.34834656,68.75015572,26.2746656,64.49884603
Norway,NOR,Iceland,ISL,1036,2015,15.34834656,68.75015572,-18.57396167,64.99575386
Norway,NOR,Ireland,IRL,305,2015,15.34834656,68.75015572,-8.137935687,53.1754487
Norway,NOR,Latvia,LVA,325,2015,15.34834656,68.75015572,24.91235983,56.85085163
Norway,NOR,Lithuania,LTU,1418,2015,15.34834656,68.75015572,23.88719355,55.32610984
Norway,NOR,Sweden,SWE,42074,2015,15.34834656,68.75015572,16.74558049,62.77966519
Norway,NOR,Croatia,HRV,113,2015,15.34834656,68.75015572,16.40412899,45.08047631
Norway,NOR,Greece,GRC,515,2015,15.34834656,68.75015572,22.95555794,39.07469623
Norway,NOR,Italy,ITA,1652,2015,15.34834656,68.75015572,12.07001339,42.79662641
Norway,NOR,Malta,MLT,91,2015,15.34834656,68.75015572,14.40523316,35.92149632
Norway,NOR,Portugal,PRT,331,2015,15.34834656,68.75015572,-8.501043613,39.59550671
Norway,NOR,Slovenia,SVN,16,2015,15.34834656,68.75015572,14.80444238,46.11554772
Norway,NOR,Spain,ESP,16018,2015,15.34834656,68.75015572,-3.647550473,40.24448698
Norway,NOR,Austria,AUT,966,2015,15.34834656,68.75015572,14.1264761,47.58549439
Norway,NOR,Belgium,BEL,1164,2015,15.34834656,68.75015572,4.640651139,50.63981576
Norway,NOR,France,FRA,4233,2015,15.34834656,68.75015572,-2.761729445,42.17344011
Norway,NOR,Germany,DEU,7450,2015,15.34834656,68.75015572,10.38578051,51.10698181
Norway,NOR,Liechtenstein,LIE,6,2015,15.34834656,68.75015572,9.535743118,47.13665835
Norway,NOR,Luxembourg,LUX,175,2015,15.34834656,68.75015572,6.071822011,49.76725361
Norway,NOR,Netherlands,NLD,2738,2015,15.34834656,68.75015572,5.28144793,52.1007899
Norway,NOR,Switzerland,CHE,2229,2015,15.34834656,68.75015572,8.208674706,46.79785878
Norway,NOR,Canada,CAN,3856,2015,15.34834656,68.75015572,-98.30777028,61.36206324
Norway,NOR,Greenland,GRL,65,2015,15.34834656,68.75015572,-41.34191127,74.71051289
Oman,OMN,Egypt,EGY,378,2015,56.09166155,20.60515333,29.86190099,26.49593311
Oman,OMN,Libya,LBY,1693,2015,56.09166155,20.60515333,18.00866169,27.03094495
Oman,OMN,Cyprus,CYP,65,2015,56.09166155,20.60515333,33.0060022,34.91667211
Oman,OMN,Jordan,JOR,617,2015,56.09166155,20.60515333,36.77136104,31.24579091
Oman,OMN,Lebanon,LBN,167,2015,56.09166155,20.60515333,35.88016072,33.92306631
Oman,OMN,Turkey,TUR,24,2015,56.09166155,20.60515333,35.16895346,39.0616029
Oman,OMN,Tajikistan,TJK,36,2015,56.09166155,20.60515333,71.01362631,38.5304539
Oman,OMN,Philippines,PHL,408,2015,56.09166155,20.60515333,122.8839325,11.77536778
Oman,OMN,Brazil,BRA,23,2015,56.09166155,20.60515333,-53.09783113,-10.78777702
Oman,OMN,Chile,CHL,15,2015,56.09166155,20.60515333,-71.38256213,-37.73070989
Oman,OMN,Australia,AUS,1560,2015,56.09166155,20.60515333,134.4910001,-25.73288704
Oman,OMN,Bulgaria,BGR,4,2015,56.09166155,20.60515333,25.21552909,42.76890318
Oman,OMN,Hungary,HUN,21,2015,56.09166155,20.60515333,19.39559116,47.16277506
Oman,OMN,Denmark,DNK,29,2015,56.09166155,20.60515333,10.02800992,55.98125296
Oman,OMN,Finland,FIN,12,2015,56.09166155,20.60515333,26.2746656,64.49884603
Oman,OMN,Ireland,IRL,49,2015,56.09166155,20.60515333,-8.137935687,53.1754487
Oman,OMN,Norway,NOR,54,2015,56.09166155,20.60515333,15.34834656,68.75015572
Oman,OMN,Sweden,SWE,60,2015,56.09166155,20.60515333,16.74558049,62.77966519
Oman,OMN,Greece,GRC,4,2015,56.09166155,20.60515333,22.95555794,39.07469623
Oman,OMN,Italy,ITA,53,2015,56.09166155,20.60515333,12.07001339,42.79662641
Oman,OMN,Slovenia,SVN,1,2015,56.09166155,20.60515333,14.80444238,46.11554772
Oman,OMN,Spain,ESP,51,2015,56.09166155,20.60515333,-3.647550473,40.24448698
Oman,OMN,Austria,AUT,31,2015,56.09166155,20.60515333,14.1264761,47.58549439
Oman,OMN,Belgium,BEL,32,2015,56.09166155,20.60515333,4.640651139,50.63981576
Oman,OMN,France,FRA,112,2015,56.09166155,20.60515333,-2.761729445,42.17344011
Oman,OMN,Netherlands,NLD,596,2015,56.09166155,20.60515333,5.28144793,52.1007899
Oman,OMN,Switzerland,CHE,98,2015,56.09166155,20.60515333,8.208674706,46.79785878
Oman,OMN,Canada,CAN,1530,2015,56.09166155,20.60515333,-98.30777028,61.36206324
Pakistan,PAK,Mauritius,MUS,187,2015,69.33957937,29.9497515,57.57120551,-20.27768704
Pakistan,PAK,Mozambique,MOZ,1363,2015,69.33957937,29.9497515,35.53367543,-17.27381643
Pakistan,PAK,Seychelles,SYC,24,2015,69.33957937,29.9497515,55.47603279,-4.660990935
Pakistan,PAK,Uganda,UGA,1004,2015,69.33957937,29.9497515,32.36907971,1.274692987
Pakistan,PAK,Botswana,BWA,436,2015,69.33957937,29.9497515,23.79853368,-22.18403213
Pakistan,PAK,Lesotho,LSO,228,2015,69.33957937,29.9497515,28.22723131,-29.58003188
Pakistan,PAK,Namibia,NAM,162,2015,69.33957937,29.9497515,17.20963567,-22.13032568
Pakistan,PAK,Ghana,GHA,67,2015,69.33957937,29.9497515,-1.216765658,7.953456435
Pakistan,PAK,Guinea,GIN,19,2015,69.33957937,29.9497515,-10.94066612,10.43621593
Pakistan,PAK,Egypt,EGY,430,2015,69.33957937,29.9497515,29.86190099,26.49593311
Pakistan,PAK,Libya,LBY,2459,2015,69.33957937,29.9497515,18.00866169,27.03094495
Pakistan,PAK,Bahrain,BHR,74710,2015,69.33957937,29.9497515,50.54196932,26.04205135
Pakistan,PAK,Cyprus,CYP,543,2015,69.33957937,29.9497515,33.0060022,34.91667211
Pakistan,PAK,Georgia,GEO,85,2015,69.33957937,29.9497515,43.50780252,42.16855755
Pakistan,PAK,Iraq,IRQ,682,2015,69.33957937,29.9497515,43.74353149,33.03970582
Pakistan,PAK,Jordan,JOR,3157,2015,69.33957937,29.9497515,36.77136104,31.24579091
Pakistan,PAK,Kuwait,KWT,312434,2015,69.33957937,29.9497515,47.58700459,29.33431262
Pakistan,PAK,Lebanon,LBN,852,2015,69.33957937,29.9497515,35.88016072,33.92306631
Pakistan,PAK,Oman,OMN,195644,2015,69.33957937,29.9497515,56.09166155,20.60515333
Pakistan,PAK,Qatar,QAT,133212,2015,69.33957937,29.9497515,51.18479632,25.30601188
Pakistan,PAK,Turkey,TUR,1168,2015,69.33957937,29.9497515,35.16895346,39.0616029
Pakistan,PAK,Tajikistan,TJK,105,2015,69.33957937,29.9497515,71.01362631,38.5304539
Pakistan,PAK,Afghanistan,AFG,348369,2015,69.33957937,29.9497515,66.00473366,33.83523073
Pakistan,PAK,Bhutan,BTN,22,2015,69.33957937,29.9497515,90.40188155,27.41106589
Pakistan,PAK,India,IND,1101031,2015,69.33957937,29.9497515,79.6119761,22.88578212
Pakistan,PAK,Maldives,MDV,303,2015,69.33957937,29.9497515,73.45713004,3.7287092
Pakistan,PAK,Nepal,NPL,1268,2015,69.33957937,29.9497515,83.9158264,28.24891365
Pakistan,PAK,China,CHN,4404,2015,69.33957937,29.9497515,103.8190735,36.56176546
Pakistan,PAK,Japan,JPN,12708,2015,69.33957937,29.9497515,138.0308956,37.59230135
Pakistan,PAK,Mongolia,MNG,21,2015,69.33957937,29.9497515,103.0529976,46.82681544
Pakistan,PAK,Cambodia,KHM,41,2015,69.33957937,29.9497515,104.9069432,12.72004786
Pakistan,PAK,Indonesia,IDN,8223,2015,69.33957937,29.9497515,117.2401137,-2.215054563
Pakistan,PAK,Malaysia,MYS,80224,2015,69.33957937,29.9497515,109.6976228,3.789868456
Pakistan,PAK,Myanmar,MMR,2975,2015,69.33957937,29.9497515,96.48843321,21.18566599
Pakistan,PAK,Philippines,PHL,499,2015,69.33957937,29.9497515,122.8839325,11.77536778
Pakistan,PAK,Singapore,SGP,129253,2015,69.33957937,29.9497515,103.8172559,1.358760871
Pakistan,PAK,Thailand,THA,2347,2015,69.33957937,29.9497515,101.0028813,15.11815794
Pakistan,PAK,Guatemala,GTM,26,2015,69.33957937,29.9497515,-90.36482009,15.69403664
Pakistan,PAK,Mexico,MEX,152,2015,69.33957937,29.9497515,-102.5234517,23.94753724
Pakistan,PAK,Panama,PAN,84,2015,69.33957937,29.9497515,-80.11915156,8.517507975
Pakistan,PAK,Argentina,ARG,5,2015,69.33957937,29.9497515,-65.17980693,-35.3813488
Pakistan,PAK,Brazil,BRA,307,2015,69.33957937,29.9497515,-53.09783113,-10.78777702
